epoch,loss_D_fake,loss_D_real,loss_D,loss_G_GAN,loss_G_L1,loss_G
1,0.6450437878843318,0.6140367179591677,0.6295402515839635,0.9102655976106676,0.2547174327946871,20.01407301570164
2,0.5682238953042068,0.5125177418602447,0.5403708165755465,1.1428684357820886,0.11879479352338428,10.052477856508457
3,0.3995300217268865,0.3453069711732756,0.3724184966173043,1.4214952867866795,0.10355980805601966,9.188480908967268
4,0.23868405026980247,0.2096348301650097,0.2241594407190759,2.0435567895466877,0.10080283089973165,9.603769109726956
5,0.22339057887612196,0.21176906273372545,0.21757982205909823,2.3899784489470615,0.09987933099186255,9.880928280352292
6,0.22031985781139687,0.23928293194370312,0.22980139553599163,2.655146101995579,0.10326253165911106,10.399835997248205
7,0.504551891269505,0.47593105909031314,0.49024147400934615,2.1312863371486355,0.09425303143340204,9.200263716516924
8,0.28895815362454547,0.24918002153820434,0.2690690893280742,2.4694762938528045,0.10090153149616378,10.037091200171533
9,0.10676279882866939,0.10609968338183264,0.10643124147693087,2.8232921745491595,0.09744747107292964,10.131852522035157
10,0.14558138639419388,0.16322519838569582,0.1544032933606237,2.963286798167141,0.10216676932682013,10.625794540470825
11,0.3433480298500322,0.3588593612422906,0.35110369841508565,2.8559099077948473,0.09820411308578247,10.221218254782329
12,0.4310950507435509,0.4269154677312875,0.429005260788807,2.064936651381697,0.08683550132851046,8.577599267760599
13,0.2512736919416203,0.2654929555770955,0.2583833272292408,2.7710016216078746,0.08976128883953786,9.503098279661032
14,0.19561932126085277,0.20096649715257867,0.19829290844506597,3.214711737678738,0.08866124399765403,9.864305066452014
15,0.11656973992400727,0.12075575997008789,0.11866274983208158,3.6522782688786353,0.08885156192106258,10.316145445910458
16,0.06301542853878743,0.06644394220962307,0.06472968511177576,3.929137647894,0.08907681155388719,10.609898487768653
17,0.06976814817113978,0.06842542600129,0.069096786770385,3.8898135453969496,0.08848650439693158,10.52630135286864
18,0.04899380014833391,0.05229416152803015,0.05064398045147822,4.034398242880875,0.09148509604991914,10.895780469040567
19,0.307528528877879,0.38401151603300404,0.34577002388206507,3.5869088643228046,0.08497883350456595,9.96032137371627
20,0.32330968779402824,0.34659184532721127,0.33495076618893993,2.00677091695333,0.07793796747823609,7.8521183887824835
21,0.12098258285643279,0.13458327656014435,0.12778292862590981,3.3073034919857163,0.08159880958433509,9.427214163302455
22,0.2330098082880566,0.28883144923381465,0.2609206276694118,2.929505081317225,0.08256606058961108,9.121959618052202
23,0.08435560172897628,0.09150692012651582,0.08793126046788205,3.5953316337786787,0.08405303613446208,9.899309321033439
24,0.11178206666904271,0.14925931601822848,0.13052069144815012,3.908682924685678,0.08518562408553787,10.297604771720597
25,0.08359240403674202,0.10453519942155642,0.09406380172914922,3.816306319128896,0.08422992022731901,10.133550299106513
26,0.043144724381277276,0.05123403160593582,0.04718937782638328,4.143867184148846,0.08295732216105092,10.365666308194822
27,0.09834088969537402,0.1387516248532916,0.11854625602244453,4.155452617151621,0.08412069644287096,10.464504894448565
28,0.04988220153504164,0.05896344364235511,0.0544228231031059,4.359427838122325,0.08605899894977481,10.813852799475956
29,0.029453564213803414,0.03580102805840578,0.032627295803944315,4.717980169359475,0.08533993131750073,11.118475091931863
30,0.027338629156382445,0.030966184589787782,0.029152406946245293,4.78143849841925,0.08415419232102209,11.09300306883064
31,0.022546330219624273,0.026452503545468114,0.02449941685233496,4.914680341241988,0.08615493300179317,11.376300277990897
32,0.019858646240035065,0.024570647592821415,0.022214646676044787,4.995122098094974,0.08578850060973107,11.42925974220304
33,0.03178492302390858,0.03792336082480183,0.0348541420204596,5.070701871444191,0.08374013796817122,11.351212184972226
34,0.017185516189212248,0.019767964904983847,0.018476740442583503,5.053667738628705,0.08275094575815486,11.259988696830598
35,0.020865837435084394,0.021535526539763924,0.021200681914263976,5.090062503624063,0.08561665238428802,11.51131140414443
36,0.1609567824627681,0.22028855908764636,0.1906226727453064,4.107203598631154,0.08277070304787454,10.315006293227082
37,0.028835104436777087,0.03071792533334757,0.02977651483917391,4.81278353198963,0.08150326425195598,10.925528284166855
38,0.020645984692631972,0.02745968895073828,0.024052837009811305,4.981488796737807,0.08337488039928258,11.23460490273401
39,0.024013305089122763,0.025195570041082752,0.02460443758861853,5.200901311843955,0.0859501380829378,11.647161676740303
40,0.02077285113479722,0.025175943675426648,0.022974397446917753,5.203521792394914,0.08827368813571272,11.824048341292572
41,0.015195895299281486,0.018404464741184713,0.016800180154632274,5.3811804616574594,0.08621993233331689,11.847675382683367
42,0.01625225128641562,0.01822626321669129,0.017239257207134775,5.4222025719103675,0.08694326883342295,11.942947681673823
43,0.01280647941837102,0.015056979560621336,0.013931729445077496,5.477593164161362,0.08678749018429915,11.986654954522654
44,0.1345760883718034,0.17908682094897677,0.1568314541848489,4.769892036047355,0.08188039764132225,10.91092182990858
45,0.023850747768548515,0.028741407149518537,0.02629607767271678,5.023919550260075,0.08001634451656535,11.025145374346925
46,0.016292314986905237,0.019214948965718293,0.017753631890658827,5.327011872441564,0.08253411227269233,11.517070299028493
47,0.012873498898952567,0.014845874172612678,0.013859686440576405,5.478729860920164,0.08336973468316305,11.731459990020971
48,0.01201408596566643,0.014326292049455241,0.013170188982003762,5.5489668946464334,0.08444747402963566,11.88252736492448
49,0.01208090758372138,0.01430633577449414,0.013193621605376016,5.6028664823208025,0.08452774703048017,11.942447498809157
50,0.009854106431183205,0.011862442591597475,0.010858274479750194,5.827098829713219,0.08432721409456115,12.151639871130737
